,Func_ES_groupping  = ESs grouped according to size of impariment in adults as follows,,,,,,from 12D,,,,,,,PKU GROUP,,,,,,CONTROL GROUP,,,,ES,,,,,,,PKU group ,,,CONTROLS,,,,,,
306,Children,Verbal STM/WM,Verbal STM/WM,ES_small,Griffiths 1998,1998,Digit span-forward,,,Digit span-forward,,,,18.4500,4.7000,11.0000,388.0000,127.0000,,20.9100,4.6400,11.0000,,,,-1,-0.51,,1,,8.83,1.7,,8.8,1.7,,,,,
348,Children,Language accuracy,Language accuracy,ES_small,Griffiths 1998,1998,Picture Vocabulary Scale,,,,,,,104.6400,14.6200,11.0000,388.0000,127.0000,,101.4500,15.4000,11.0000,,,,-1,0.20,,1,,8.83,1.7,,8.8,1.7,,,,,
163,Children,EF-Sustained attention,EF-Sustained attention,ES_medium,Huijbregts et al 2002,2002,Number of dot identification task (yes/no),,,Mean Series time,,dot task from ANT respond to arrays of eg 3 dots do not respond for arrays of 2 or 4 dots,,12.9000,2.1100,30.0000,494.0000,291.0000,,11.1600,1.5900,32.0000,,,,1,-1.08,,1,,12.7,1.1,,13.0,1.2,,,,,
242,Children,EF-Inhibitory control-baseline,EF-Inhibitory control-baseline,,Jahja et al 2014,2014,Flanker task-baseline-accuracy,,,FL part 1 - facilitation (closest to baseline),high phe group,,,7.0000,7.9000,21.0000,590.0000,248.0000,,3.9000,3.7000,73.0000,,,,1,-0.83,,1,,,,,,,,,,,
221,Children,EF-Inhibitory control,EF-Inhibitory control,ES_large,Jahja et al 2014,2014,Flanker task-INTERFERENCE,,,FL part 2 - part 1 - inhibitory control,high phe group,,,7.1000,7.7000,21.0000,590.0000,248.0000,,4.2000,3.7000,73.0000,,,,1,-0.78,,1,,10.6,2.5,,10.9,2.2,,,,,
488,Children,Visuo motor control,Visuo motor control,ES_medium,Jahja et al 2014,2014,Motor control accuracy,,,deviation from target in mm- high  Phe group,,,,6.7000,4.4000,21.0000,590.0000,248.0000,,4.5000,1.3000,73.0000,,,,1,-1.68,,1,,10.6,2.5,,10.9,2.2,,,,,
489,Children,Visuo motor control,Visuo motor control,ES_medium,Jahja et al 2014,2014,Motor control stability,,,sd of movement trajectory- high  Phe group,,,,5.3000,4.3000,21.0000,590.0000,248.0000,,3.1000,0.9000,73.0000,,,,1,-2.42,,1,,10.6,2.5,,10.9,2.2,,,,,
50,Children,EF-Flexibility,EF-Flexibility-other,ES_small,Jahja et al 2014,2014,shifting attentional set-visual,,,SSV part3-part1 - flexibility - high phe group,,,,15.2000,15.9424,21.0000,590.0000,248.0000,,8.2000,9.1706,73.0000,,,,1,-0.76,,1,,10.6,2.5,,10.9,2.2,,,,,
220,Children,EF-Inhibitory control,EF-Inhibitory control,ES_large,Jahja et al 2014,2014,Shifting attentional set-visual,,,SSV part 2 - opposite movement,high phe group,,,14.6000,11.4000,21.0000,590.0000,248.0000,,7.2000,7.1000,73.0000,,,,1,-1.03,,1,,10.6,2.5,,10.9,2.2,,,,,
236,Children,EF-Inhibitory control-baseline,EF-Inhibitory control-baseline,,Jahja et al 2014,2014,Shifting attentional set-visual,,,SSV part 1 - consistent movement,high phe group,,,4.4000,5.4000,21.0000,590.0000,248.0000,,2.1000,2.9000,73.0000,,,,1,-0.79,,1,,,,,,,,,,,
168,Children,EF-Sustained attention,EF-Sustained attention,ES_medium,Jahja et al 2014,2014,Sustained attention-dots,,,SAD - inhibitory control - high Phe group,,,,8.7000,8.4000,21.0000,590.0000,248.0000,,4.4000,4.9000,73.0000,,,,1,-0.87,,1,,10.6,2.5,,10.9,2.2,,,,,
546,Adults,Social Cognition,Social Cognition,,Jahja et al 2016/2017,2016,ANT Facial Recognition-% err,,,ANT Facial Recognition  - % Errors,,,,7.1000,3.5000,56.0000,657.0000,,,5.6000,3.4000,53.0000,,-0.43,,1,-0.44,,1,,,,,,,1,Since birth,-,Soon after birth,
547,Adults,Social Cognition,Social Cognition,,Jahja et al 2016/2017,2016,ANT Facial Recognition-RT,,,ANT Facial Recognition - RT,,,,1197.0000,272.0000,56.0000,657.0000,,,1133.0000,221.0000,53.0000,,-0.26,,1,-0.29,,1,,,,,,,1,Since birth,-,Soon after birth,
157,Adults,EF-Sustained attention,EF-Sustained attention,ES_large,Jahja et al 2016/2017,2017,Dot pattern Task,,, N Errors,,,,24.6000,14.7000,57.0000,655.0000,,,17.3000,10.3000,57.0000,,-0.58,,1,-0.70,,1,,,,,,,1,Since birth,-,Soon after birth,
158,Adults,EF-Sustained attention,EF-Sustained attention,ES_large,Jahja et al 2016/2017,2017,Dot pattern Task,,, Mean series time (sec.),,,,9.3000,1.8000,57.0000,655.0000,,,8.7000,1.5000,57.0000,,-0.36,,1,-0.40,,1,,,,,,,1,Since birth,-,Soon after birth,
554,Adults,Social Cognition,Social Cognition,,Jahja et al 2016/2017,2016,Faux-pas Recogntion Test-Score,,,Faux - pas Recogntion Test Score - High score indicate better ability ,,,,49.2000,5.1000,56.0000,657.0000,,,51.3000,4.6000,53.0000,,0.43,,-1,-0.45,,1,,,,,,,1,Since birth,-,Soon after birth,
557,Adults,Social Cognition,Social Cognition,,Jahja et al 2016/2017,2016,Reading the mind in the eyes-Score,,,Reading the mind in the eyes (RME) - high score indicate better ability to recognise emotions . (ToM),,,,24.4000,3.9000,56.0000,657.0000,,,26.1000,3.6000,53.0000,,0.45,,-1,-0.47,,1,,,,,,,1,Since birth,-,Soon after birth,
409,Adults,Visual STM/WM,Visual STM/WM,ES_large,Jahja et al 2016/2017,2017,Visuospatial sequencing-N cor,,,Visuospatial sequencing task - N correct,,,,98.6000,5.6000,57.0000,655.0000,,,100.7000,3.5000,57.0000,,0.45,,-1,-0.60,,1,,,,,,,1,Since birth,cont treat,Soon after birth,
505,Adults,IQ,IQ,,Jahja et al 2016/2017,2017,WISC-III and WAIS III Vocabulary/Block Design,,,WISC-III and WAIS III Vocabulary and Block Design,,,,100.0000,12.0000,57.0000,655.0000,,,108.0000,11.0000,57.0000,,0.69,,-1,-0.72,,1,,,,,,,1,Since birth,-,Soon after birth,
162,Children,EF-Sustained attention,EF-Sustained attention,ES_medium,Janos et al 2012,2012,Go-No-go,,,SD-RT,,,,183.0000,77.0000,42.0000,546.0000,331.0000,,145.0000,57.0000,81.0000,,,,1,-0.66,,1,,11.8,3.5,,12.3,3.2,,,,,
258,Children,EF-Inhibitory control-baseline,EF-Inhibitory control-baseline,,Janos et al 2012,2012,Go-No-Go-baseline speed,,,mean RT,,,,642.0000,138.0000,42.0000,546.0000,331.0000,,587.0000,134.0000,81.0000,,,,1,-0.41,,1,,11.8,3.5,,12.3,3.2,,,,,
468,Children,Simple RT-Visuo-spatial,Simple RT-Visuo-spatial,ES_small,Janos et al 2012,2012,Simple detectopm RT SD,,,,,,,138.0000,81.0000,42.0000,546.0000,331.0000,,94.0000,48.0000,81.0000,,,,1,-0.91,,1,,11.8,3.5,,12.3,3.2,,,,,
256,Children,EF-Inhibitory control-baseline,EF-Inhibitory control-baseline,,Janos et al 2012,2012,Stimulus–response compatibility mean RT,,,compatible condition press righ key when right circle britens,,,,565.0000,162.0000,42.0000,546.0000,331.0000,,479.0000,175.0000,81.0000,,,,1,-0.49,,1,,11.8,3.5,,12.3,3.2,,,,,
257,Children,EF-Inhibitory control-baseline,EF-Inhibitory control-baseline,,Janos et al 2012,2012,Stimulus–response compatibility SD RT,,,,,,,199.0000,130.0000,42.0000,546.0000,331.0000,,155.0000,127.0000,81.0000,,,,1,-0.34,,1,,11.8,3.5,,12.3,3.2,,,,,
533,Children,IQ,IQ,,Janos et al 2012,2012,WASI ,,,,,,,106.0000,10.9000,42.0000,546.0000,331.0000,,114.6000,13.9000,81.0000,,,,-1,-0.61,,1,,11.8,3.5,,12.3,3.2,,,,,
116,Children,EF-Reasoning and planning,EF-Reasoning and planning,ES_large,Leuzzi et al 2004,2005,Connecting dots,,,,Connect black dots arranged on a grid following rules,,,54.2100,5.1000,14.0000,491.0000,149.2000,,56.3800,2.7200,14.0000,,,,-1,-0.77,,1,,,,,,,10.8,1.25,,10.9,
117,Children,EF-Reasoning and planning,EF-Reasoning and planning,ES_large,Leuzzi et al 2004,2006,Elithorn’s Maze,,,,Object categorization task,,,9.5700,3.3300,14.0000,491.0000,149.2000,,15.1900,2.3700,14.0000,,,,-1,-2.30,,1,,10.8,1.25,,10.9,1.3,,,,,
222,Children,EF-Inhibitory control,EF-Inhibitory control,ES_large,Leuzzi et al 2004,2008,Luria Motor Learning Test ,,,respond with opposite gesture to those made by assessor,,,,37.8500,1.9500,14.0000,491.0000,149.2000,,37.4600,1.4500,14.0000,,,,-1,0.26,,1,,10.8,1.25,,10.9,1.3,,,,,
428,Children,Visuo-spatial skills,Visuo-spatial skills,ES_large,Leuzzi et al 2004,2009,Rey-Osterrieth CFT-copy,,,Copy,,,,28.5300,5.1700,14.0000,491.0000,149.2000,,34.2300,1.9600,14.0000,,,,-1,-2.82,,1,,10.8,1.25,,10.9,1.3,,,,,
388,Children,Visual learning LTM,Visual learning LTM,ES_large,Leuzzi et al 2004,2010,Rey-Osterrieth CFT-recall,,,From memory,,,,19.5000,6.9300,14.0000,491.0000,149.2000,,24.8800,6.8500,14.0000,,,,-1,-0.76,,1,,10.8,1.25,,10.9,1.3,,,,,
122,Children,EF-Reasoning and planning,EF-Reasoning and planning,ES_large,Leuzzi et al 2004,2004,Tower Puzzle,,,,,,,23.2100,5.2200,14.0000,491.0000,149.2000,,29.0700,2.9200,14.0000,,,,-1,-1.95,,1,,10.8,1.25,,10.9,1.3,,,,,
53,Children,EF-Flexibility,EF-Flexibility-other,ES_small,Leuzzi et al 2004,2004,WCST,,,Perseverative Errors,,,,17.7100,11.6800,14.0000,491.0000,149.2000,,7.6100,3.1700,14.0000,,,,1,-3.09,,1,,10.8,1.25,,10.9,1.3,,,,,
54,Children,EF-Flexibility,EF-Flexibility-other,ES_small,Leuzzi et al 2004,2004,WCST,,,Categories,,,,5.0700,1.3200,14.0000,491.0000,149.2000,,6.0000,1.3000,14.0000,,,,-1,-0.69,,1,,10.8,1.25,,10.9,1.3,,,,,
123,Children,EF-Reasoning and planning,EF-Reasoning and planning,ES_large,Leuzzi et al 2004,2007,Weigl’s Sorting,,,,"The subject is shown one of two gestures,  is required to respond each time with the opposite gesture of the one shown.",,,10.1400,2.2800,14.0000,491.0000,149.2000,,11.0700,1.2500,14.0000,,,,-1,-0.72,,1,,10.8,1.25,,10.9,1.3,,,,,
534,Children,IQ,IQ,,Leuzzi et al 2004,2004,WISC-R,,,,,,,102.1400,10.2100,14.0000,491.0000,149.2000,,108.8000,12.7000,14.0000,,,,-1,-0.51,,1,,10.8,1.25,,10.9,1.3,,,,,
399,Mixed-age,Visual STM/WM,Visual STM/WM,,Luciana et al 2001,2001,Corsi Block task ,,,,span,???,,6.7000,1.4000,18.0000,NA,,,6.2000,1.4000,16.0000,,,,-1,0.35,,1,,17.88,2.74,,16.32,2.92,,,,,
400,Mixed-age,Visual STM/WM,Visual STM/WM,,Luciana et al 2001,2001,Corsi Block task ,,,,Easy-item,,,0.7100,1.7000,18.0000,NA,,,1.6000,4.0700,16.0000,,,,-1,-0.21,,1,,17.88,2.74,,16.32,2.92,,,,,
401,Mixed-age,Visual STM/WM,Visual STM/WM,,Luciana et al 2001,2001,Corsi Block task ,,,,Hard-item,,,21.6000,16.8000,18.0000,NA,,,30.4000,16.9000,16.0000,,,,-1,-0.51,,1,,17.88,2.74,,16.32,2.92,,,,,
402,Mixed-age,Visual STM/WM,Visual STM/WM,,Luciana et al 2001,2001,Corsi Block task ,,,,Strategy,,,32.6000,4.6000,18.0000,NA,,,33.3000,4.3300,16.0000,,,,-1,-0.16,,1,,17.88,2.74,,16.32,2.92,,,,,
377,Mixed-age,Visual learning LTM,Visual learning LTM,,Luciana et al 2001,2001,Delayed matching to sample,,,Pattern condition,% correct,Delayed mattching to sample a number of geometric patterns are presented; then the ppts has to decide which of two patterns was presented before,,0.8900,0.1100,18.0000,NA,,,0.9200,0.1000,16.0000,,,,-1,-0.29,,1,,17.88,2.74,,16.32,2.92,,,,,
378,Mixed-age,Visual learning LTM,Visual learning LTM,,Luciana et al 2001,2001,Delayed matching to sample,,,Spatial condition,% correct,Point to the location (out of 5) where a given stimulus was presetned ,,0.7000,0.1600,18.0000,NA,,,0.7500,0.1600,16.0000,,,,-1,-0.31,,1,,17.88,2.74,,16.32,2.92,,,,,
133,Mixed-age,EF-Reasoning and planning,EF-Reasoning and planning,,Luciana et al 2001,2001,Tower Puzzle,,,"Average of 3,4,5 move problems-accuracy",,,,5.4000,1.3200,18.0000,,,,5.0700,0.9430,16.0000,,,,1,-0.34,#DIV/0!,1,,,,,,,,,,,
137,Mixed-age,EF-Reasoning and planning,EF-Reasoning and planning,,Luciana et al 2001,2001,Tower Puzzle,,,"Average of 3,4,5 move problems-time",,,,8114.2000,5721.6100,18.0000,,,,9264.0000,9109.5800,16.0000,,,,1,0.12,#DIV/0!,1,,,,,,,,,,,
67,Mixed-age,EF-Flexibility,EF-Flexibility-other,,Luciana et al 2001,2001,WCST,,,Average ES,,Set shifting task (analogous of WCST),,7.9250,7.1505,18.0000,NA,,,7.1500,5.8900,16.0000,,,,1,-0.13,#DIV/0!,1,,17.88,2.74,,16.32,2.92,,,,,
72,Adults,EF-Flexibility,EF-Flexibility-verbal,ES_medium,Moyle et al 2007,2007,Phonemic fluency,,,Phonemic fluency - N correct,,,,39.0000,13.9000,12.0000,-,,,41.0000,11.1000,12.0000,,0.16,,-1,-0.17,,1,,,,,,,1,From birth,"cont treat, but off diet",Soon after birth,
88,Adults,EF-Flexibility,EF-Flexibility-verbal,ES_medium,Moyle et al 2007,2007,Semantic fluency,,, N correct,,,,21.0000,11.1000,12.0000,-,,,23.0000,3.8000,12.0000,,0.24,,-1,-0.51,,1,,,,,,,1,From birth,"cont treat, but off diet",Soon after birth,
32,Adults,EF-Flexibility,EF-Flexibility-other,ES_medium,Moyle et al 2007,2007,TMT-difference,,,Trail making - Difference B-A time (sec.),SD must be estimated-Subtraction is not reported in the paper,,,40.0000,35.0000,12.0000,-,,,31.0000,11.9000,12.0000,,-0.34,,1,-0.73,,1,,,,,,,1,From birth,"cont treat, but off diet",Soon after birth,
520,Adults,IQ,IQ,,Moyle et al 2007,2007,WAIS III-Perceptual Organisation Index ,,,WAIS III - Perceptual Organisation Index ,,,,101.0000,19.7000,12.0000,-,,,115.0000,14.2000,12.0000,,0.82,,-1,-0.95,,1,,,,,,,1,Since birth,off diet,Soon after birth,
521,Adults,IQ,IQ,,Moyle et al 2007,2007,WAIS III-Processing Speed Index ,,,WAIS III - Processing Speed Index ,,,,92.0000,12.5000,12.0000,-,,,106.0000,12.5000,12.0000,,1.12,,-1,-1.08,,1,,,,,,,1,Since birth,off diet,Soon after birth,
522,Adults,IQ,IQ,,Moyle et al 2007,2007,WAIS III-Working Memory Index ,,,WAIS III - Working Memory Index ,,,,103.0000,19.7000,12.0000,-,,,101.0000,12.5000,12.0000,,-0.12,,-1,0.15,,1,,,,,,,1,Since birth,off diet,Soon after birth,
326,Adults,Verbal STM/WM,Verbal STM/WM,ES_medium,Moyle et al 2007,2007,WMS-III Auditory Immediate Memory,,,Auditory Immediate Memory score (WMS III),,,,106.0000,5.4000,12.0000,-,,,105.0000,5.2000,12.0000,,-0.19,,-1,0.19,,1,,,,,,,1,Since birth,"cont treat, but off  diet",Soon after birth,
394,Adults,Visual learning LTM,Visual learning LTM,ES_medium,Moyle et al 2007,2007,WMS-III Visual delayed,,,Visual Delayed  WMS III  - Score,,,,95.0000,13.9000,12.0000,-,,,97.0000,2.9000,12.0000,,0.20,,-1,-0.67,,1,,,,,,,1,From birth,off diet,Soon after birth,
412,Adults,Visual STM/WM,Visual STM/WM,ES_large,Moyle et al 2007,2007,WMS-III Visual Immedjate Memory,,,Visual Immediate memory score(WMS III) ,,,,94.0000,19.4000,12.0000,-,,,96.0000,11.8000,12.0000,,0.12,,-1,-0.16,,1,,,,,,,1,From birth,cont treat,Soon after birth,
271,Adults,Verbal memory and learning,Verbal memory and learning,ES_small,Moyle et al 2007,2007,WMS-III-Auditory delayed recall,,,Auditory delayed (WMS III) - Score ,,,,108.0000,14.2000,12.0000,-,,,109.0000,2.7000,12.0000,,0.10,,-1,-0.36,,1,,,,,,,1,From birth,off diet,Soon after birth,
272,Adults,Verbal memory and learning,Verbal memory and learning,ES_small,Moyle et al 2007,2007,WMS-III-Delayed recognition,,,Auditory recognition delayed (WMS III) -Score ,,,,99.0000,11.8000,12.0000,-,,,100.0000,11.4000,12.0000,,0.09,,-1,-0.08,,1,,,,,,,1,From birth,off diet,Soon after birth,
22,Adults,EF-Flexibility,EF-Flexibility-other,ES_medium,Muri et al 2022,2022,Digit/symbol coding,,,Subtest of WAIS-IV,Scale scores (total correct),higher=better,,10.0000,3.0000,30.0000,741.0000,265.1852,IQR=358; based on normal distribution SD = IQR/1.35,12.0000,3.0000,54.0000,54,0.48,,-1,-0.66,,1,,NA,,,,,,,,,
259,Adults,Divided attention,Divided attention,,Muri et al 2022,2023,Divided attention (TAP subtests),,,Test of Attentional Performance (TAP),T-scores,Total omission (higher = better),"In this test, a visual and an auditory task must be processed in parallel. The visual task consisted of crosses
326 COUILLET ET AL.
Downloaded By: [Azouvi, Philippe] At: 14:45 18 May 2010
that appeared in a random configuration in a 4  4 matrix. Patients had to
detect whether the crosses form the corner of a square. The auditory task
included a regular sequence of high and low beeps. Patients had to detect
an irregularity in the sequence.",48.0000,13.0000,30.0000,741.0000,265.1852,IQR=358,53.0000,13.0000,54.0000,NA,0.38,,-1,-0.38,,1,,NA,,,,,,,,,
317,Adults,Verbal STM/WM,Verbal STM/WM,ES_medium,Muri et al 2022,2023,N-back task,,,Test of Attentional Performance (TAP),Raw scores,Accuracy in % correct,cant find N??,94.5000,7.0000,30.0000,741.0000,265.1852,IQR=358,98.0000,3.0000,54.0000,54,0.41,,-1,-1.16,,1,,NA,,,,,,,,,
318,Adults,Verbal STM/WM,Verbal STM/WM,ES_medium,Muri et al 2022,2023,N-back task,,,Test of Attentional Performance (TAP),Residuals (use?),higher = better,*Residuals are the error terms after regressing out the confounding variable AGE,-2.4000,7.0000,30.0000,741.0000,265.1852,IQR=358,0.8000,3.2000,54.0000,54,0.4,,-1,-0.99,,1,,NA,,,,,,,,,
166,Adults,EF-Sustained attention,EF-Sustained attention,ES_large,Muri et al 2022,2023,Sustained attention (TAP subtests),,,Test of Attentional Performance (TAP),T-scores,SD in reaction time (higher = better),"In this test, a sequence of stimuli is presented on the monitor. The stimuli vary in a range of feature dimensions: color, shape, size and filling. A target stimulus occurs whenever it corresponds in one or the other of two predetermined stimulus dimensions with the preceding stimulus (e.g. the same shape but with different color, size and filling). In order to adapt the difficulty of the task to the performance level of a subject, different levels of difficulty, that is, reactions to ""shape"" only or to ""color or shape"", may be selected.",46.0000,9.0000,30.0000,741.0000,265.1852,IQR=358,52.0000,9.0000,54.0000,NA,0.67,,-1,-0.66,,1,,NA,,,,,,,,,
103,Adults,EF-Reasoning and planning,EF-Reasoning and planning,ES_large,Nardecchia et al 2015,2015,Elithorn's-N solved trials,,,Elithorns Maze Test  - N of solved puzzles,,,,86.8600,23.1000,14.0000,-,,,108.2900,4.3600,14.0000,,1.29,,-1,-4.77,,1,,,,,,,3,Witihn 2 months,cont treat,Witihn 2 months,
424,Adults,Visuo-spatial skills,Visuo-spatial skills,ES_small,Nardecchia et al 2015,2015,Rey-Osterrieth CFT-copy,,,Rey Figure Test with copy at second assessment - N correct,,,,77.8600,28.6000,14.0000,-,,,86.7900,24.3100,14.0000,,0.34,,-1,-0.36,,1,,,,,,,3,Witihn 2 months,cont treat,Witihn 2 months,
383,Adults,Visual learning LTM,Visual learning LTM,ES_medium,Nardecchia et al 2015,2015,Rey-Osterrieth CFT-recall,,,Recall  second assessment - % correct,,,,44.6400,37.1800,14.0000,-,,,57.1400,35.0100,14.0000,,0.35,,-1,-0.35,,1,,,,,,,3,Witihn 2 months,cont treat,Witihn 2 months,
110,Adults,EF-Reasoning and planning,EF-Reasoning and planning,ES_large,Nardecchia et al 2015,2015,Tower Puzzle,,, Performance score,,,,98.1400,13.0400,14.0000,-,,,100.8600,8.8000,14.0000,,0.24,,-1,-0.30,,1,,,,,,,3,Witihn 2 months,cont treat,Witihn 2 months,
519,Adults,IQ,IQ,,Nardecchia et al 2015,2015,WAIS-Full scale,,,WAIS-R - Full scale,,,,97.6400,10.7500,14.0000,-,,,114.0700,8.9100,14.0000,,1.66,,-1,-1.79,,1,,,,,,,3,Witihn 2 months,cont treat,Witihn 2 months,
35,Adults,EF-Flexibility,EF-Flexibility-other,ES_medium,Nardecchia et al 2015,2015,WCST,,,N perseverative responses,,,,108.5000,17.8200,14.0000,-,,,105.9300,9.7300,14.0000,,-0.18,,1,-0.26,,1,,,,,,,--,Witihn 2 months,cont treat,Witihn 2 months,
36,Adults,EF-Flexibility,EF-Flexibility-other,ES_medium,Nardecchia et al 2015,2015,WCST,,,N categories - correct,,,,5.5700,1.1600,14.0000,-,,,6.0000,0.1000,14.0000,,0.52,,-1,-4.17,,1,,,,,,,--,Witihn 2 months,cont treat,Witihn 2 months,
329,Adults,Higher Language Skills,Higher Language Skills,,Palermo et al 2017/2020; De Felice et al 2018,2018,Conflicting Prosody,,,Conflicting Prosody - N Errors,,,,1.1000,1.2000,22.0000,751.2000,,,1.4000,1.9000,25.0000,,0.19,,1,0.16,,1,,,,,,,1,Since birth,cont treat,Soon after birth,
330,Adults,Higher Language Skills,Higher Language Skills,,Palermo et al 2017/2020; De Felice et al 2018,2018,Conflicting Prosody,,,Emotional Prosody - N Errors,,,,0.6000,1.1000,22.0000,751.2000,,,0.3000,0.5000,25.0000,,-0.35,,1,-0.59,,1,,,,,,,1,Since birth,cont treat,Soon after birth,
396,Adults,Visual STM/WM,Visual STM/WM,ES_large,Palermo et al 2017/2020; De Felice et al 2018,2017,Corsi Block task ,,,Corsi span,,,,5.3000,0.9000,37.0000,720.0000,,,5.7000,0.9000,30.0000,,0.44,,-1,-0.44,,1,,,,,,,1,Since birth,cont treat,Soon after birth,
301,Adults,Verbal STM/WM,Verbal STM/WM,ES_medium,Palermo et al 2017/2020; De Felice et al 2018,2017,Digit span-forward,,,Digit span-forward,,,,6.1000,1.0000,37.0000,720.0000,,,6.5000,0.9000,30.0000,,0.42,,-1,-0.44,,1,,,,,,,1,Since birth,cont treat,Soon after birth,
19,Adults,EF-Flexibility,EF-Flexibility-other,ES_medium,Palermo et al 2017/2020; De Felice et al 2018,2017,Digit symbol coding,,,Digit symbol coding - % Error,,,,37.3000,11.3000,37.0000,720.0000,,,27.1000,10.2000,30.0000,,-0.95,,1,-0.99,,1,,,,,,,1,Since birth,cont treat,Soon after birth,
477,Adults,Visuo motor control,Visuo motor control,ES_large,Palermo et al 2017/2020; De Felice et al 2018,2017,Grooved pegboard-Time ,,,Grooved pegboard - Time (sec.),,,,65.1000,11.7000,37.0000,720.0000,,,59.2000,5.1000,30.0000,,-0.65,,1,-1.14,,1,,,,,,,1,Since birth,cont treat,Soon after birth,
335,Adults,Higher Language Skills,Higher Language Skills,,Palermo et al 2017/2020; De Felice et al 2018,2018,Non Emotional Prosody-N err,,,Non Emotional Prosody - N Errors,,,,0.2000,0.5000,22.0000,751.2000,,,0.4000,0.8000,25.0000,,0.30,,1,0.25,,1,,,,,,,1,Since birth,cont treat,Soon after birth,
323,Adults,Verbal STM/WM,Verbal STM/WM,ES_medium,Palermo et al 2017/2020; De Felice et al 2018,2017,Nonword repetition ,,,Nonword repetition - % Errors,,,,48.2000,12.5000,37.0000,720.0000,,,39.3000,10.4000,30.0000,,-0.77,,1,-0.85,,1,,,,,,,1,Since birth,cont treat,Soon after birth,
354,Adults,Language accuracy,Language accuracy,ES_small,Palermo et al 2017/2020; De Felice et al 2018,2017,Non-Word Spelling-accuracy,,,Non - Word Spelling - % Errors,,,,13.3000,8.2000,37.0000,720.0000,,,11.9000,7.6000,30.0000,,-0.18,,1,-0.18,,1,,,,,,,1,Since birth,cont treat,Soon after birth,
262,Adults,Verbal memory and learning,Verbal memory and learning,ES_small,Palermo et al 2017/2020; De Felice et al 2018,2017,Paired associates verbal learning ,,,P-ass-VL delayed recall - % Errors,,,,20.4000,23.7000,37.0000,720.0000,,,29.3000,24.5000,30.0000,,0.37,,1,0.36,,1,,,,,,,1,Since birth,cont treat,Soon after birth,
263,Adults,Verbal memory and learning,Verbal memory and learning,ES_small,Palermo et al 2017/2020; De Felice et al 2018,2017,Paired associates verbal learning ,,,P-ass-VL - % Errors over 5 trials,,,,43.5000,22.9000,37.0000,720.0000,,,47.0000,14.9000,30.0000,,0.18,,1,0.23,,1,,,,,,,1,Since birth,cont treat,Soon after birth,
379,Adults,Visual learning LTM,Visual learning LTM,ES_medium,Palermo et al 2017/2020; De Felice et al 2018,2017,P-ass VisL % err,,,,,,,14.1000,8.5000,37.0000,720.0000,,,10.5000,8.3000,30.0000,,-0.43,,1,-0.43,,1,,,,,,,1,Since birth,cont treat,Soon after birth,
381,Adults,Visual learning LTM,Visual learning LTM,ES_medium,Palermo et al 2017/2020; De Felice et al 2018,2017,P-ass-VisL % err,,,P-ass VisL % Errors. Delayed match to sample % Errors,,,,3.1000,3.8200,37.0000,720.0000,,,1.9000,1.9000,30.0000,,-0.40,,1,-0.62,,1,,,,,,,1,Since birth,cont treat,Soon after birth,
375,Adults,Phonological Tasks,Phonological Tasks,,Palermo et al 2017/2020; De Felice et al 2018,2017,Phoneme Deletion-% err,,,Phoneme Deletion - % Errors,,,,14.5000,13.1000,37.0000,720.0000,,,11.2000,8.7000,30.0000,,-0.30,,1,-0.37,,1,,,,,,,1,Since birth,cont treat,Soon after birth,
73,Adults,EF-Flexibility,EF-Flexibility-verbal,ES_medium,Palermo et al 2017/2020; De Felice et al 2018,2017,Phonemic fluency,,,Letter fluency - N correct,,,,35.9000,11.4000,37.0000,720.0000,,,41.8000,12.9000,30.0000,,0.48,,-1,-0.45,,1,,,,,,,1,Since birth,cont treat,Soon after birth,
164,Adults,EF-Sustained attention,EF-Sustained attention,ES_large,Palermo et al 2017/2020; De Felice et al 2018,2017,Rapid Visual Processing-% err,,,Rapid visual Information Processing -RVP -  % Errors,,,,18.9000,11.3000,37.0000,720.0000,,,13.3000,8.8000,30.0000,,-0.55,,1,-0.63,,1,,,,,,,1,Since birth,cont treat,Soon after birth,
100,Adults,EF-Flexibility,EF-Flexibility-verbal,ES_medium,Palermo et al 2017/2020; De Felice et al 2018,2017,Semantic fluency ,,, N correct,,,,21.4000,6.2000,37.0000,720.0000,,,25.0000,5.0000,30.0000,,0.64,,-1,-0.71,,1,,,,,,,1,Since birth,cont treat,Soon after birth,
191,Adults,EF-Inhibitory control,EF-Inhibitory control,ES_medium,Palermo et al 2017/2020; De Felice et al 2018,2017,Stroop DIFFERENCE-accuracy,,,Stroop Task; Differene incongruous-congruous - % Errors,,,,0.5000,1.1000,37.0000,720.0000,,,0.8000,1.0000,30.0000,,0.29,,1,0.30,,1,,,,,,,1,Since birth,cont treat,Soon after birth,
192,Adults,EF-Inhibitory control,EF-Inhibitory control,ES_medium,Palermo et al 2017/2020; De Felice et al 2018,2017,Stroop DIFFERENCE-speed,,, Difference incongruous-congruous- RT,,,,111.3000,86.7000,37.0000,720.0000,,,94.3000,51.9000,30.0000,,-0.24,,1,-0.32,,1,,,,,,,1,Since birth,cont treat,Soon after birth,
